City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,strezhevoy,60.7333,77.5889,7.11,53,100,5.65,RU,1725859633
366,hassi messaoud,31.6804,6.0729,31.92,51,40,5.66,DZ,1725859633
367,al jawf,29.5,38.75,27.33,32,0,1.87,SA,1725859684
368,mawu,34.4307,104.9176,9.53,92,100,3.7,CN,1725859633
369,mizdah,31.4451,12.9801,27.16,56,58,2.05,LY,1725859633
370,zyrya,40.3661,50.2917,27.05,60,5,7.56,AZ,1725859634
371,kyshtovka,56.555,76.6271,15.94,81,87,3.62,RU,1725859634
372,arys,42.4252,68.795,21.4,25,79,3.82,KZ,1725859635
373,cooma,-36.2333,149.1333,15.42,36,5,5.39,AU,1725859635
374,ebon,4.582,168.6964,29.19,72,63,6.58,MH,1725859635
375,guarapari,-20.6667,-40.4975,21.2,90,35,4.11,BR,1725859635
376,leava,-14.3,-178.1667,25.82,78,82,6.52,WF,1725859635
377,gagarin,55.5529,34.9954,15.53,67,77,2.57,RU,1725859635
378,tupaciguara,-18.5922,-48.705,21.71,31,0,1.96,BR,1725859635
379,callao,-12.0667,-77.15,16.51,82,100,3.6,PE,1725859636
380,gbarnga,6.9956,-9.4722,21.53,100,100,0.43,LR,1725859636
381,iskitim,54.6366,83.3045,11.23,93,100,5.05,RU,1725859636
382,bata,1.8639,9.7658,24.63,91,100,2.34,GQ,1725859636
383,atar,20.5169,-13.0499,32.82,38,16,2.44,MR,1725859636
384,ataq,14.5377,46.8319,28.53,44,3,3.94,YE,1725859636
385,kenai,60.5544,-151.2583,12.05,89,100,3.6,US,1725859636
386,squamish,49.7014,-123.1512,19.92,81,14,1.34,CA,1725859636
387,beira,-19.8436,34.8389,20.05,94,0,1.54,MZ,1725859636
388,pueblo,38.2545,-104.6091,21.38,42,0,4.63,US,1725859636
389,amga,60.8953,131.9608,9.06,90,100,1.05,RU,1725859636
390,viseu,40.661,-7.9097,10.38,93,7,1.21,PT,1725859636
391,edd,13.9297,41.6925,33.06,47,9,2.44,ER,1725859637
392,yuzhno-kurilsk,44.0306,145.8556,18.97,57,0,4.96,RU,1725859637
393,lorengau,-2.0226,147.2712,28.65,72,51,7.17,PG,1725859637
394,brandon,27.9378,-82.2859,26.93,93,0,0.89,US,1725859637
395,luchegorsk,46.4764,134.2569,24.32,64,77,2.56,RU,1725859637
396,la tuque,47.4334,-72.7824,9.14,87,100,3.6,CA,1725859688
397,lai chau,22.3997,103.4517,19.38,100,100,0.47,VN,1725859637
398,pallasovka,50.05,46.8833,23.66,34,46,2.95,RU,1725859637
399,lebu,-37.6167,-73.65,8.28,85,99,1.84,CL,1725859637
400,mongu,-15.2484,23.1274,16.92,38,5,2.43,ZM,1725859637
401,colchani,-20.3,-66.9333,8.39,53,100,4.83,BO,1725859637
402,joensuu,62.6012,29.7632,12.27,100,0,3.09,FI,1725859638
403,turpan,42.9333,89.1667,27.33,14,0,2.33,CN,1725859638
404,tahe,52.3333,124.7333,24.11,45,100,6.1,CN,1725859638
405,kulunda,52.566,78.9385,15.37,61,100,3.91,RU,1725859359
406,mili,6.0815,171.735,28.6,78,22,6.14,MH,1725859638
407,el nido,11.1858,119.3956,30.38,65,65,3.19,PH,1725859690
408,las tejerias,10.2524,-67.1847,21.58,92,30,1.53,VE,1725859690
409,mount pearl,47.5166,-52.7813,20.18,95,75,6.17,CA,1725859547
410,isfahan,32.6572,51.6776,23.8,21,0,1.46,IR,1725859638
411,villamontes,-21.25,-63.5,20.55,41,86,1.28,BO,1725859638
412,miramichi,47.0043,-65.4654,7.74,79,26,2.35,CA,1725859638
413,wahpeton,46.2652,-96.6059,14.01,100,0,2.57,US,1725859638
414,totness,5.8833,-56.3167,27.26,86,8,5.39,SR,1725859638
415,sungai penuh,-2.0833,101.3833,21.4,92,94,1.1,ID,1725859690
416,namsos,64.4662,11.4957,20.95,64,0,3.6,NO,1725859639
417,tual,-5.6667,132.75,26.53,76,62,8.1,ID,1725859639
418,bridgewater,44.3835,-64.5155,11.82,94,31,3.6,CA,1725859639
419,zeya,53.75,127.2667,22.81,51,91,6.97,RU,1725859639
420,plettenberg bay,-34.0527,23.3716,11.72,68,89,3.06,ZA,1725859691
421,qamdo,31.1667,97.2333,18.69,38,69,1.43,CN,1725859639
422,cururupu,-1.8283,-44.8683,25.05,80,3,2.22,BR,1725859639
423,tandalti,13.0167,31.8667,27.33,68,100,5.03,SD,1725859639
424,hohhot,40.8106,111.6522,22.16,49,40,5.0,CN,1725859639
425,kargil,34.5667,76.1,12.58,34,0,1.81,IN,1725859639
426,nouadhibou,20.931,-17.0347,21.99,78,91,6.17,MR,1725859639
427,burang,30.25,81.1667,11.71,60,60,2.2,CN,1725859639
428,mount isa,-20.7333,139.5,31.87,20,3,3.6,AU,1725859692
429,thunder bay,48.4001,-89.3168,10.99,100,0,1.54,CA,1725859692
430,rio gallegos,-51.6226,-69.2181,1.03,75,0,7.72,AR,1725859692
431,khovd,48.0056,91.6419,15.35,21,11,2.32,MN,1725859640
432,vilyuysk,63.7553,121.6247,11.17,77,94,2.68,RU,1725859640
433,mariental,-24.6333,17.9667,8.95,25,0,4.26,NA,1725859640
434,hammerfest,70.6634,23.6821,17.25,77,0,2.06,NO,1725859640
435,pacocha,-17.5833,-71.3333,15.69,86,75,2.33,PE,1725859640
436,mejit,10.2753,170.8646,28.21,80,44,8.05,MH,1725859640
437,krasnoshchekovo,51.6708,82.7289,15.86,67,97,3.61,RU,1725859640
438,torghay,49.6339,63.4981,19.71,40,1,2.54,KZ,1725859640
439,oodweyne,9.4092,45.064,26.6,39,40,9.19,SO,1725859640
440,neosho,36.869,-94.368,13.93,68,0,0.45,US,1725859640
441,dickson,36.077,-87.3878,14.11,75,100,1.54,US,1725859641
442,hengchun,22.0042,120.7439,30.05,68,18,1.8,TW,1725859641
443,isola delle femmine,38.1935,13.2488,24.94,88,75,3.09,IT,1725859693
444,petropavlovsk-kamchatsky,53.0452,158.6483,15.33,44,75,6.0,RU,1725859641
445,niafunke,15.9322,-3.9906,27.86,69,0,4.63,ML,1725859641
446,sampit,-2.5333,112.95,29.86,76,83,1.8,ID,1725859641
447,constitucion,-35.3333,-72.4167,9.67,75,77,3.27,CL,1725859641
448,san isidro,-12.1167,-77.05,16.12,86,100,3.6,PE,1725859693
449,adis zemen,12.1167,37.7833,17.1,83,78,1.48,ET,1725859693
450,salalah,17.0151,54.0924,26.51,84,100,2.78,OM,1725859641
451,minas de marcona,-15.2119,-75.1103,10.8,86,74,5.28,PE,1725859641
452,camp verde,34.5636,-111.8543,26.26,45,78,2.09,US,1725859694
453,pisco,-13.7,-76.2167,16.12,82,87,2.57,PE,1725859641
454,beau vallon,-20.4189,57.6953,23.13,83,40,3.6,MU,1725859694
455,lodwar,3.1191,35.5973,27.6,49,96,6.85,KE,1725859641
456,priob'ye,62.5206,65.5964,9.93,57,16,0.84,RU,1725859642
457,usinsk,65.9939,57.5281,9.16,64,69,4.25,RU,1725859642
458,osorno,-40.5667,-73.15,3.17,100,50,1.03,CL,1725859642
459,apam,5.2848,-0.7371,22.36,92,70,2.5,GH,1725859642
460,trincomalee,8.5711,81.2335,30.17,67,100,8.48,LK,1725859642
461,freetown,8.484,-13.2299,24.84,88,75,3.09,SL,1725859642
462,inirida,3.8653,-67.9239,22.77,98,16,0.47,CO,1725859642
463,big spring,32.2504,-101.4787,21.8,59,0,3.09,US,1725859695
464,tosontsengel,48.7567,98.2839,10.69,32,3,5.0,MN,1725859642
465,arkhangel'sk,64.5401,40.5433,15.06,88,0,2.0,RU,1725859642
466,ceerigaabo,10.6162,47.368,21.36,48,19,9.87,SO,1725859642
467,san antonio de pale,-1.4014,5.6325,24.11,84,98,5.39,GQ,1725859695
468,katsuren-haebaru,26.3369,127.8719,27.43,88,75,4.63,JP,1725859642
469,meadow lake,34.8014,-106.5436,22.71,35,8,4.85,US,1725859695
470,araxa,-19.5933,-46.9406,18.81,42,0,2.44,BR,1725859642
471,vorkuta,67.5,64.0,7.09,64,81,6.3,RU,1725859643
472,ma'rib,15.4591,45.3253,32.06,9,3,2.77,YE,1725859643
473,imbituba,-28.24,-48.6703,15.76,98,34,1.98,BR,1725859643
474,tabou,4.423,-7.3528,23.92,87,100,3.93,CI,1725859643
475,santa cruz,-17.8,-63.1667,22.7,83,0,1.54,BO,1725859696
476,vokhtoga,58.8147,41.0461,15.9,68,6,0.95,RU,1725859643
477,havre,49.5833,0.3333,16.87,88,100,9.77,FR,1725859643
478,ust'-kulom,61.6864,53.6902,14.33,79,54,0.31,RU,1725859643
479,spring creek,40.7266,-115.5859,21.89,35,10,1.34,US,1725859696
480,tupancireta,-29.0806,-53.8358,20.11,79,60,3.66,BR,1725859643
481,sibi,29.5448,67.8764,35.35,39,0,1.52,PK,1725859643
482,zima,53.9202,102.0442,10.38,74,100,4.97,RU,1725859643
483,vila velha,-20.3297,-40.2925,22.97,90,75,3.09,BR,1725859643
484,happy valley-goose bay,53.3168,-60.3315,14.17,100,100,2.57,CA,1725859697
485,korla,41.7597,86.1469,22.91,26,11,1.82,CN,1725859644
486,lai,9.3952,16.2989,22.21,95,98,0.72,TD,1725859644
487,pasuquin,18.3328,120.6177,28.97,79,75,4.63,PH,1725859644
488,taco pozo,-25.6167,-63.2833,21.39,48,0,2.49,AR,1725859697
489,naze,28.3667,129.4833,25.51,88,100,9.09,JP,1725859644
490,feltre,46.0235,11.907,19.77,97,100,1.39,IT,1725859644
491,nadym,65.5333,72.5167,6.93,56,66,7.2,RU,1725859644
492,solleftea,63.1667,17.2667,15.92,88,99,2.6,SE,1725859644
493,tamandare,-8.7597,-35.1047,22.54,86,61,5.39,BR,1725859644
494,prien,30.1819,-93.2738,22.99,55,0,6.17,US,1725859644
495,el matama,16.7095,33.3565,31.86,44,31,4.21,SD,1725859645
496,luanco,43.6152,-5.7934,17.23,82,23,2.9,ES,1725859645
497,palmares do sul,-30.2578,-50.5097,16.88,98,50,0.56,BR,1725859698
498,lata,40.1629,-8.3327,11.71,98,57,0.87,PT,1725859645
499,nili,33.7218,66.1302,18.4,15,0,2.8,AF,1725859645
500,flin flon,54.7682,-101.865,16.32,66,25,3.03,CA,1725859698
501,vadso,70.0744,29.7487,14.09,88,20,3.09,NO,1725859645
502,morki,56.4303,48.9947,19.75,56,100,1.33,RU,1725859645
503,oqtosh,39.9214,65.9253,20.13,22,0,2.98,UZ,1725859645
504,johi,26.6921,67.6133,35.65,46,1,3.26,PK,1725859645
505,egilsstadir,65.2653,-14.3948,4.95,60,75,5.14,IS,1725859645
506,fatehpur chaurasi,26.7833,80.2667,35.45,46,32,3.01,IN,1725859699
507,fray luis beltran,-39.3167,-65.7667,13.55,22,97,3.37,AR,1725859699
508,nazarabad,35.9521,50.6075,22.45,43,0,1.86,IR,1725859645
509,abomey,7.1829,1.9912,20.97,90,11,1.47,BJ,1725859645
510,sur,22.5667,59.5289,32.3,52,0,1.0,OM,1725859646
511,bhimunipatnam,17.8833,83.4333,26.73,91,100,4.0,IN,1725859646
512,berriane,32.8265,3.7669,26.05,65,46,3.23,DZ,1725859646
513,dolores,-36.3132,-57.6792,9.94,74,94,3.29,AR,1725859646
514,ouesso,1.6136,16.0517,20.7,99,77,0.5,CG,1725859646
515,dakhla,23.6848,-15.958,20.34,90,96,9.24,EH,1725859646
516,sos'va,59.1766,61.8558,16.96,66,72,1.76,RU,1725859646
517,longboat key,27.4125,-82.659,27.78,70,40,2.57,US,1725859646
518,dehloran,32.6941,47.2679,39.11,9,0,1.7,IR,1725859646
519,maturin,9.75,-63.1767,24.91,100,87,1.54,VE,1725859646
520,ivdel',60.6911,60.4206,14.25,63,8,1.06,RU,1725859646
521,akrehamn,59.2667,5.1833,17.14,94,100,6.17,NO,1725859647
522,caleta de carquin,-11.0925,-77.6267,16.99,85,21,3.41,PE,1725859647
523,northam,51.0333,-4.2167,13.67,85,71,7.57,GB,1725859647
524,bayanhongor,46.7167,100.1167,7.48,26,18,1.75,MN,1725859647
525,sterling,39.0062,-77.4286,12.53,77,0,0.0,US,1725859647
526,tobol'sk,58.2,68.2667,12.96,87,73,3.56,RU,1725859647
527,n'zeto,-7.2312,12.8666,21.39,87,100,2.67,AO,1725859647
528,homs,34.7268,36.7234,25.96,49,1,0.92,SY,1725859647
529,east ballina,-28.8667,153.5833,21.51,76,62,4.33,AU,1725859701
530,okha,53.5739,142.9478,14.32,54,1,5.74,RU,1725859647
531,al mayadin,35.0209,40.4535,32.68,29,0,2.63,SY,1725859647
532,yeppoon,-23.1333,150.7333,22.12,66,0,4.38,AU,1725859647
533,darab,28.7519,54.5444,32.52,18,0,0.64,IR,1725859647
534,toliara,-23.35,43.6667,26.93,47,0,1.68,MG,1725859647
535,fisterra,42.9049,-9.2629,16.98,89,82,1.79,ES,1725859647
536,wattegama,6.7989,81.4808,29.94,55,97,5.53,LK,1725859648
537,santa ana,33.7456,-117.8678,31.63,46,0,0.89,US,1725859703
538,i-n-salah,27.1935,2.4607,34.25,37,66,1.85,DZ,1725859648
539,aripuana,-9.1667,-60.6333,24.29,34,9,0.92,BR,1725859648
540,smithers,54.7804,-127.1743,11.18,76,75,9.26,CA,1725859648
541,colares,38.7992,-9.4469,18.27,84,1,7.26,PT,1725859648
542,rio grande,-32.035,-52.0986,15.03,90,100,5.82,BR,1725859648
543,goderich,43.7501,-81.7165,18.18,68,49,6.69,CA,1725859648
544,raduzhny,62.0961,77.475,6.57,55,99,6.91,RU,1725859648
545,yinchuan,38.4681,106.2731,16.61,71,100,2.78,CN,1725859648
546,yokadouma,3.5167,15.05,20.07,99,33,0.38,CM,1725859648
547,hue,16.4667,107.6,35.06,52,20,4.63,VN,1725859648
548,silsbee,30.3491,-94.178,21.58,82,0,2.11,US,1725859648
549,mammoth lakes,37.6485,-118.9721,18.4,22,0,5.66,US,1725859705
550,maragogi,-9.0122,-35.2225,22.3,86,79,5.28,BR,1725859648
551,arawa,-6.2132,155.5367,28.24,84,59,2.45,PG,1725859649
552,al kharijah,25.4514,30.5464,28.58,32,0,1.89,EG,1725859705
553,ust'-ilimsk,58.0006,102.6619,10.75,73,95,4.58,RU,1725859649
554,trinidad,-14.8333,-64.9,26.75,28,0,0.55,BO,1725859649
555,stornoway,58.2093,-6.3865,9.98,89,100,2.06,GB,1725859649
556,talipparamba,12.05,75.35,27.6,77,100,2.34,IN,1725859649
557,kayes,14.0,-11.0,22.21,95,100,1.88,ML,1725859649
558,ta`u,-14.2336,-169.5144,26.54,84,57,7.48,AS,1725859649
559,aral,40.5156,81.2636,25.81,23,80,3.75,CN,1725859649
560,pirallahi,40.4723,50.333,27.08,58,6,7.54,AZ,1725859649
561,cartagena,10.3997,-75.5144,27.79,82,0,1.03,CO,1725859650
562,siwa oasis,29.2041,25.5195,27.06,56,0,2.18,EG,1725859706
563,tulunan,6.8344,124.8769,31.24,67,100,1.65,PH,1725859650
564,nkhotakota,-12.9274,34.2961,24.24,54,29,0.8,MW,1725859650
565,midhurst,50.9856,-0.74,15.5,95,100,5.44,GB,1725859650
566,labrador city,52.9463,-66.9114,10.1,92,75,5.36,CA,1725859706
567,tralee,52.2704,-9.7026,10.18,84,95,3.21,IE,1725859650
